loading
(u'appeal', 9.9775373384732546)
(u'breakneck', 13.155591168821202)
(u'collateral', 10.516533839205943)
(u'burn', 12.462443988261256)
(u'muslim', 12.056978880153091)
(u"vajpayee's", 11.209681019765888)
(u'eximbank', 12.056978880153091)
(u'gorge', 11.769296807701311)
(u're-examine', 12.056978880153091)
(u'teacher', 10.853006075827155)
(u'telephonically', 12.056978880153091)
(u'stment', 13.155591168821202)
(u'sending', 8.192746538561293)
(u'hildegarde', 12.462443988261256)
(u'monstrated', 13.155591168821202)
(u'bannered', 10.6706845190332)
(u'exiting', 13.155591168821202)
(u'trial', 9.417921550537832)
(u'franklin', 12.056978880153091)
(u'kemp', 11.769296807701311)
(u"country's", 9.4420191021168929)
(u'americas-mining', 13.155591168821202)
(u'macintosh', 11.363831699593145)
(u'italiana', 13.155591168821202)
(u'pancreatitis', 12.056978880153091)
(u'retiree', 11.769296807701311)
(u'extra', 8.8789250498051455)
(u'piling', 13.155591168821202)
(u'paragon', 12.462443988261256)
(u'guidroz', 11.5461532563871)
(u'bullock', 13.155591168821202)
(u'sincerely', 8.9070959267718415)
(u'retires', 12.056978880153091)
(u'rarely', 10.958366591484982)
(u'primrose', 12.462443988261256)
(u'prove', 9.3489286790508803)
(u"agl's", 13.155591168821202)
(u'chapin', 12.056978880153091)
(u'prompting', 12.462443988261256)
(u'detterman', 12.462443988261256)
(u'pickard', 10.757695896022831)
(u'symbolizes', 12.056978880153091)
(u'territories', 12.056978880153091)
(u'planted', 11.209681019765888)
(u'meriden', 13.155591168821202)
(u'riders', 12.462443988261256)
(u'pont', 13.155591168821202)
(u'spineless', 13.155591168821202)
(u'annat', 11.363831699593145)
(u"bell's", 13.155591168821202)
(u'encompassed', 13.155591168821202)
(u'transcends', 13.155591168821202)
(u"southerner's", 13.155591168821202)
(u'eive', 13.155591168821202)
(u'clue', 12.462443988261256)
(u'nesbit', 13.155591168821202)
(u'peer-level', 13.155591168821202)
(u'exhibitor', 13.155591168821202)
(u'broadened', 12.462443988261256)
(u'zesco', 13.155591168821202)
(u'dded', 13.155591168821202)
(u'organizations', 8.1788574264006257)
(u'graphic', 10.6706845190332)
(u'indirectly', 12.462443988261256)
(u'robison', 12.056978880153091)
(u'heartbreak', 13.155591168821202)
(u'trang', 12.056978880153091)
(u'seguros', 12.056978880153091)
(u'stewards', 13.155591168821202)
(u'keynes', 12.056978880153091)
(u'woefully', 13.155591168821202)
(u'trans', 8.7611420141487617)
(u'brcd', 11.209681019765888)
(u'natasha', 12.056978880153091)
(u'petrocosm', 12.056978880153091)
(u'citizens', 9.2043474502397729)
(u'kmattox', 13.155591168821202)
(u'incomparable', 13.155591168821202)
(u'internet-accessible', 13.155591168821202)
(u'december', 7.0309077779269966)
(u'heard', 8.2211172356905085)
(u'geocities', 12.462443988261256)
(u'risk-taking', 12.056978880153091)
(u'restitution', 12.056978880153091)
(u'productive', 9.9367153439530007)
(u'bankrupt', 13.155591168821202)
(u"midamerican's", 10.853006075827155)
(u'joffe', 12.056978880153091)
(u'cosponsor', 13.155591168821202)
(u'offspring', 13.155591168821202)
(u'despair', 11.769296807701311)
(u"utc's", 11.363831699593145)
(u'dispirted', 13.155591168821202)
(u'chusetts', 13.155591168821202)
(u'dominance', 10.853006075827155)
(u'economy', 7.4551475954305149)
(u'armies', 12.056978880153091)
(u'tarun', 13.155591168821202)
(u'dahmen', 12.462443988261256)
(u'zimmerman', 11.5461532563871)
(u'sweeney', 10.265219410925036)
(u'constraint', 12.056978880153091)
(u'blackburn', 11.209681019765888)
(u'produce', 9.394391053127638)
(u'commit', 9.5720722303650909)
(u'drastic', 11.769296807701311)
(u'accrue', 12.056978880153091)
(u'ribozymes', 12.056978880153091)
(u'remember', 8.3934172340234454)
(u'higgs', 11.209681019765888)
(u'candles', 13.155591168821202)
(u'futures', 9.394391053127638)
(u'winnowed', 13.155591168821202)
(u'fairwood', 13.155591168821202)
(u'beehive', 11.363831699593145)
(u'progressively', 13.155591168821202)
(u'anti-privacy', 12.056978880153091)
(u'nixon', 11.076149627141366)
(u'typical', 10.064548715462886)
(u"huy's", 13.155591168821202)
(u'serving', 8.7488719215569475)
(u'correlation', 13.155591168821202)
(u'indeed', 9.3489286790508803)
(u'exchanges', 9.7543937871590458)
(u'ities', 13.155591168821202)
(u'utilize', 10.020096952892052)
(u'ended', 10.064548715462886)
(u'nefarious', 13.155591168821202)
(u'season-the', 13.155591168821202)
(u'affirms', 12.462443988261256)
(u'radioshack', 12.056978880153091)
(u'still', 6.9776470547706007)
(u"houston's", 8.7247743699778866)
(u'acknowledge', 10.590641811359664)
(u'kaminski', 13.155591168821202)
(u'schuck', 13.155591168821202)
(u'inflicted', 13.155591168821202)
(u'acing', 13.155591168821202)
(u'according', 7.614327623662775)
(u'spacious', 12.056978880153091)
(u'mccappuccino', 12.056978880153091)
(u'factual', 12.056978880153091)
(u'beyrer', 12.056978880153091)
(u'gate', 13.155591168821202)
(u'sergio', 12.462443988261256)
(u'halt', 11.363831699593145)
(u'had--much', 13.155591168821202)
(u'chaloux', 12.056978880153091)
(u'quitters', 13.155591168821202)
(u'biochemical', 12.462443988261256)
(u'stake--and', 12.056978880153091)
(u'cutrone', 13.155591168821202)
(u'half', 8.5912429773533638)
(u'tejal', 13.155591168821202)
(u'discuss', 7.2154199161007693)
(u'enacted', 10.757695896022831)
(u'placate', 13.155591168821202)
(u'presenters', 11.769296807701311)
(u'james', 7.1345678194716742)
(u'drop', 8.865131727672809)
(u'redundancy', 12.056978880153091)
(u'stockholm', 10.590641811359664)
(u'whispers', 13.155591168821202)
(u'keri', 12.462443988261256)
(u'naturalization', 12.056978880153091)
(u'salisbury', 12.056978880153091)
(u'nrdc', 13.155591168821202)
(u'gersten', 12.462443988261256)
(u'challenged', 11.076149627141366)
(u'cairo', 12.056978880153091)
(u'kane', 12.462443988261256)
(u'kana', 10.447540967718991)
(u'challenger', 11.769296807701311)
(u'replay', 10.853006075827155)
(u'year', 6.7470623777617025)
(u'erratically', 13.155591168821202)
(u'calling', 8.8248578285348707)
(u'dalamal', 12.462443988261256)
(u'monitors', 11.769296807701311)
(u'accomplish', 9.6292306442050393)
(u'opened', 9.7882953388347271)
(u'space', 8.3035609049015839)
(u'antiwar', 13.155591168821202)
(u'herve', 12.056978880153091)
(u'immigrant', 12.056978880153091)
(u'amundsen', 13.155591168821202)
(u'hectares', 10.958366591484982)
(u'stuff', 9.7882953388347271)
(u'side-by-side', 13.155591168821202)
(u'receiving', 7.882591610257454)
(u'viable', 11.363831699593145)
(u'shows', 8.6782543543429949)
(u'rebuilding', 10.853006075827155)
(u'cary', 11.5461532563871)
(u'cars', 11.363831699593145)
(u'coin', 11.769296807701311)
(u'diagnostic', 11.209681019765888)
(u'cari', 11.769296807701311)
(u'rebel', 11.076149627141366)
(u'reim', 10.6706845190332)
(u"cabo's", 11.363831699593145)
(u'inevitable', 12.056978880153091)
(u'in-kind', 10.447540967718991)
(u'milestones', 12.056978880153091)
(u'luego', 12.462443988261256)
(u'selections', 11.769296807701311)
(u'transition', 6.0530918130465521)
(u'clarion', 12.056978880153091)
(u'honest', 10.111068731097777)
(u'lindsey', 10.590641811359664)
(u'reconfirmed', 13.155591168821202)
(u'invitation', 7.9191492059912516)
(u'advanced-stage', 12.056978880153091)
(u'profess', 13.155591168821202)
(u'smelting', 12.462443988261256)
(u'reignest', 13.155591168821202)
(u'benefited', 12.056978880153091)
(u"spouse's", 11.769296807701311)
(u'striking', 10.958366591484982)
(u'omitted', 13.155591168821202)
(u'wedc', 9.6590836073547202)
(u'cpus', 11.363831699593145)
(u'comprised', 10.265219410925036)
(u'consecrate', 12.056978880153091)
(u'gasp', 11.363831699593145)
(u'impossible', 9.6898552660214747)
(u'smelters', 12.056978880153091)
(u'cpuc', 11.769296807701311)
(u'size', 9.0780537249154811)
(u'savont', 12.056978880153091)
(u'ministerium', 12.462443988261256)
(u'austinon', 13.155591168821202)
(u'prussian', 13.155591168821202)
(u'breed', 11.5461532563871)
(u'weekdays', 13.155591168821202)
(u'remotely', 12.056978880153091)
(u'weisbard', 12.462443988261256)
(u'beierle', 11.769296807701311)
(u'steitz', 12.462443988261256)
(u'cost-effective', 10.590641811359664)
(u'winfrey', 11.5461532563871)
(u'recess', 12.462443988261256)
(u'nutrition', 12.056978880153091)
(u'kohler', 12.462443988261256)
(u'beltway', 11.363831699593145)
(u'brains', 12.056978880153091)
(u'step-by-step', 11.769296807701311)
(u'eliminates', 12.056978880153091)
(u'donor', 10.111068731097777)
(u'collect-and-return', 12.056978880153091)
(u'gas-to-liquids', 12.056978880153091)
(u'trailblazers', 11.5461532563871)
(u'peck', 11.769296807701311)
(u'appreciated', 10.111068731097777)
(u'titans', 11.5461532563871)
(u'professionals', 9.417921550537832)
(u'bolivia', 11.076149627141366)
(u'edition', 8.7988823421316091)
(u'crack', 13.155591168821202)
(u'rationalize', 12.462443988261256)
(u'recruit', 10.111068731097777)
(u'halls', 10.590641811359664)
(u'alleged', 10.757695896022831)
(u'fruits', 12.462443988261256)
(u'accessed', 10.757695896022831)
(u'ange', 12.462443988261256)
(u'beau-rivage', 13.155591168821202)
(u'browser', 10.020096952892052)
(u'taurel', 12.462443988261256)
(u'unsubstantiated', 13.155591168821202)
(u'remained', 10.590641811359664)
(u'craig', 8.8381030552848898)
(u'premier', 9.1302394780860521)
(u'arader', 11.363831699593145)
(u'pre-built', 13.155591168821202)
(u'decapitated', 12.056978880153091)
(u'investment-grade', 13.155591168821202)
(u'distorted', 13.155591168821202)
(u'isle', 13.155591168821202)
(u'worksheets', 13.155591168821202)
(u'recover', 9.8597543028168726)
(u'windsor', 11.5461532563871)
(u'amien', 11.363831699593145)
(u'fabby', 12.056978880153091)
(u'subcomittee', 13.155591168821202)
(u'berns', 12.056978880153091)
(u'shadowpack', 11.209681019765888)
(u'byobroadcast', 9.7543937871590458)
(u'equipment', 8.981203898925564)
(u'call-in', 9.5180050090948161)
(u'ndengwe', 13.155591168821202)
(u'roster', 12.056978880153091)
(u'online', 7.3384800088579967)
(u'ratan', 11.769296807701311)
(u'donohoe', 13.155591168821202)
(u'hangups', 13.155591168821202)
(u'shatkin', 12.462443988261256)
(u'takeaways', 12.056978880153091)
(u'dispute', 11.363831699593145)
(u'affirmations', 13.155591168821202)
(u'rankin', 10.958366591484982)
(u'wire', 7.7756938152807411)
(u'islative', 13.155591168821202)
(u'foothold', 11.5461532563871)
(u'non-repudiable', 12.462443988261256)
(u'cheema', 12.462443988261256)
(u'michelle', 8.7611420141487617)
(u'bishops', 13.155591168821202)
(u"fowler's", 13.155591168821202)
(u'reform', 8.9214846642239412)
(u'ance', 13.155591168821202)
(u'tooth', 12.056978880153091)
(u'wacker', 13.155591168821202)
(u'clearing', 10.447540967718991)
(u'professional', 8.1317106479749253)
(u'abraham', 9.7882953388347271)
(u'filing', 9.8233866586459975)
(u'galations', 13.155591168821202)
(u'leicester', 13.155591168821202)
(u'retains', 13.155591168821202)
(u'fifty', 11.363831699593145)
(u'fletcher', 11.363831699593145)
(u'maine', 11.363831699593145)
(u'geography', 11.363831699593145)
(u'upgrade', 9.8974946307997183)
(u'title', 8.981203898925564)
(u'downturns', 13.155591168821202)
(u'observe', 12.462443988261256)
(u"don't", 6.9510334062525105)
(u'fuqua', 12.056978880153091)
(u'sultan', 13.155591168821202)
(u'essence', 10.757695896022831)
(u'depletion', 12.462443988261256)
(u'watching', 9.8597543028168726)
(u'respectable', 12.462443988261256)
(u'rinetia', 13.155591168821202)
(u'interstate', 10.21115218965476)
(u'hand-count', 12.056978880153091)
(u'accident', 12.056978880153091)
(u'cannon', 11.209681019765888)
(u'samuel', 10.447540967718991)
(u'truly', 8.3434068134487838)
(u'cannot', 8.0316271894179412)
(u'fairview', 13.155591168821202)
(u'pursed', 13.155591168821202)
(u'liberty-endangering', 13.155591168821202)
(u'mainzer', 13.155591168821202)
(u'ten-year', 11.5461532563871)
(u'ebms', 12.056978880153091)
(u'reprints', 12.056978880153091)
(u'diagnostics', 13.155591168821202)
(u'interpersonal', 12.462443988261256)
(u'unallocated', 13.155591168821202)
(u'sell-side', 12.462443988261256)
(u'mcsimov', 12.462443988261256)
(u'dbab', 12.056978880153091)
(u'fiefdom', 12.056978880153091)
(u'soot', 13.155591168821202)
(u'gutter', 12.462443988261256)
(u'elected', 9.7882953388347271)
(u'actively', 9.0951481582747817)
(u"ramsey's", 13.155591168821202)
(u'pretext', 13.155591168821202)
(u'peso', 10.853006075827155)
(u'concern', 8.6229916756679454)
(u'sbsc', 9.4920295226915545)
(u'lonnie', 12.056978880153091)
(u'non-persian', 13.155591168821202)
(u'seekers', 13.155591168821202)
(u'justifies', 12.462443988261256)
(u'materials', 8.6017142772206601)
(u'flaux', 12.056978880153091)
(u'ladin', 11.769296807701311)
(u'free-trade', 12.056978880153091)
(u'import', 9.8233866586459975)
(u'islam', 10.853006075827155)
(u'orchestrate', 11.769296807701311)
(u'equire', 13.155591168821202)
(u'omaha-based', 13.155591168821202)
(u'levinski', 12.462443988261256)
(u'meggan', 12.056978880153091)
(u'worldfuelcell', 12.056978880153091)
(u'chatterjee', 11.363831699593145)
(u'hurts', 12.056978880153091)
(u'article', 8.0316271894179412)
(u'butts', 13.155591168821202)
(u'ambiente', 12.056978880153091)
(u'chavez', 11.363831699593145)
(u'much-vaunted', 12.056978880153091)
(u'perceptions', 11.363831699593145)
(u'talented', 10.21115218965476)
(u'implementing', 9.6898552660214747)
(u'fatal', 12.462443988261256)
(u"broker's", 12.056978880153091)
(u'ballpark', 12.056978880153091)
(u'monk', 11.769296807701311)
(u'three-star', 13.155591168821202)
(u'explicated', 13.155591168821202)
(u'comex', 10.958366591484982)
(u'wishful', 13.155591168821202)
(u'long-distance', 10.590641811359664)
(u'nearby', 10.853006075827155)
(u'sence', 13.155591168821202)
(u'attache', 12.056978880153091)
(u'overview', 8.8929112917798854)
(u'mullah', 12.462443988261256)
(u'once-booming', 12.056978880153091)
(u'amina', 11.363831699593145)
(u'herrolds', 11.769296807701311)
(u'moreover', 13.155591168821202)
(u'actually', 8.5706236901506294)
(u'wellman', 13.155591168821202)
(u'oliver', 10.516533839205943)
(u'cares', 11.5461532563871)
(u'mingchen', 13.155591168821202)
(u'carey', 12.056978880153091)
(u'gretcen', 12.462443988261256)
(u'belfond', 13.155591168821202)
(u'dangers', 10.853006075827155)
(u'disclosed', 11.076149627141366)
(u'disclosing', 13.155591168821202)
(u'discontinuing', 12.056978880153091)
(u'pesticide', 12.462443988261256)
(u'aero', 12.056978880153091)
(u'beeler', 12.462443988261256)
(u'external', 7.242088163182931)
(u'stems', 13.155591168821202)
(u'ex-mc', 12.056978880153091)
(u'suspected', 10.590641811359664)
(u'intial', 13.155591168821202)
(u'crumble', 13.155591168821202)
(u'definable', 12.462443988261256)
(u'realities', 11.209681019765888)
(u'allot', 12.462443988261256)
(u'countless', 10.853006075827155)
(u'african-american', 11.209681019765888)
(u'expropriated', 12.462443988261256)
(u'eurick', 12.056978880153091)
(u'proves', 13.155591168821202)
(u'joke', 13.155591168821202)
(u'pran', 13.155591168821202)
(u"person's", 10.853006075827155)
(u'obective', 12.462443988261256)
(u'biac', 10.958366591484982)
(u'orientation', 10.958366591484982)
(u'one-armed', 12.056978880153091)
(u'soil', 11.363831699593145)
(u'health-care', 12.056978880153091)
(u'interviewers', 12.056978880153091)
(u'canceled', 12.056978880153091)
(u'bias', 10.064548715462886)
(u'oladeji', 13.155591168821202)
(u'omits', 13.155591168821202)
(u'kenya', 11.363831699593145)
(u'well-qualified', 13.155591168821202)
(u'olutions', 13.155591168821202)
(u'sucking', 13.155591168821202)
(u'medio', 12.056978880153091)
(u'media', 7.2075561796405552)
(u"ambassador's", 11.363831699593145)
(u'pariah', 13.155591168821202)
(u'enronbenefits', 13.155591168821202)
(u'document', 8.981203898925564)
(u"brother's", 13.155591168821202)
(u'noble', 11.5461532563871)
(u'investigated', 10.958366591484982)
(u'centuries', 13.155591168821202)
(u"senator's", 13.155591168821202)
(u'xchange', 13.155591168821202)
(u'blackmore', 10.15985889526721)
(u'siegel', 12.462443988261256)
(u'transboliviano', 12.462443988261256)
(u'fruit', 11.363831699593145)
(u'depot', 12.056978880153091)
(u'tradition', 10.590641811359664)
(u'adpt', 12.056978880153091)
(u'severing', 13.155591168821202)
(u'amps', 13.155591168821202)
(u'private-public', 13.155591168821202)
(u'wessex', 9.6590836073547202)
(u'corzine', 8.7988823421316091)
(u'extensible', 12.056978880153091)
(u'gain', 9.1852992552690793)
(u'severn', 12.462443988261256)
(u'laboratories', 10.958366591484982)
(u'frontpage', 13.155591168821202)
(u'charged', 9.7216039643360546)
(u'alerts', 10.958366591484982)
(u'livestock', 11.769296807701311)
(u'knowledgeable', 11.363831699593145)
(u'emerald', 13.155591168821202)
(u'milestone', 10.6706845190332)
(u'consultantjp', 12.462443988261256)
(u'noaa', 12.056978880153091)
(u"stuart's", 12.056978880153091)
(u'greetings', 10.020096952892052)
(u'towering', 12.056978880153091)
(u'malicious', 13.155591168821202)
(u'melton', 12.462443988261256)
(u'dueling', 13.155591168821202)
(u"editorialist's", 13.155591168821202)
(u'dawned', 13.155591168821202)
(u'worling', 13.155591168821202)
(u'renewed', 10.958366591484982)
(u'amdahl', 10.958366591484982)
(u'dadson', 12.056978880153091)
(u'refurbish', 13.155591168821202)
(u'desktop', 8.8248578285348707)
(u'warms', 12.056978880153091)
(u'gloating', 12.056978880153091)
(u'instructions', 9.2843901579133092)
(u'kareem', 12.462443988261256)
(u'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaqqa', 12.056978880153091)
(u'exult', 13.155591168821202)
(u'bryan', 10.064548715462886)
(u'offence', 11.769296807701311)
(u'selma', 12.462443988261256)
(u'cash-neutral', 13.155591168821202)
(u'purposeful', 12.462443988261256)
(u'quiroga', 12.056978880153091)
(u'arapahoe', 12.462443988261256)
(u'execution', 10.6706845190332)
(u'reas', 12.056978880153091)
(u'tokyo-based', 12.056978880153091)
(u'heightened', 11.209681019765888)
(u'pounds', 11.769296807701311)
(u'endorses', 11.363831699593145)
(u'boston-based', 12.056978880153091)
(u'energypack', 12.462443988261256)
(u'fairgrounds', 12.056978880153091)
(u'blackberry', 11.363831699593145)
(u'occasions', 10.322377824764985)
(u'output', 10.38300244658142)
(u'twelve', 10.020096952892052)
(u'exposed', 10.853006075827155)
(u'uppercase', 13.155591168821202)
(u'tragedies', 13.155591168821202)
(u'dinesh', 12.056978880153091)
(u'kneese', 13.155591168821202)
(u'seung-soo', 13.155591168821202)
(u'privatization', 10.853006075827155)
(u'manufacturers', 10.21115218965476)
(u'glenwood', 13.155591168821202)
(u'prospering', 12.462443988261256)
(u'guillermo', 11.209681019765888)
(u'trujillo', 12.462443988261256)
(u'enacting', 11.769296807701311)
(u'kaiser', 11.5461532563871)
(u'primary', 8.8117857469675176)
(u'conservative', 10.111068731097777)
(u'inequality', 10.447540967718991)
(u'deficit', 10.590641811359664)
(u"stacey's", 12.056978880153091)
(u'flourishing', 12.056978880153091)
(u'cleansed', 12.056978880153091)
(u'ganus', 12.462443988261256)
(u'felt', 8.7129399123308851)
(u'asap', 10.020096952892052)
(u'sixth', 10.38300244658142)
(u'tuition', 12.056978880153091)
(u'credits', 9.9367153439530007)
(u'asad', 12.056978880153091)
(u'innocence', 12.056978880153091)
(u'abhors', 13.155591168821202)
(u'firms--that', 13.155591168821202)
(u'exciting', 8.9360834636450939)
(u'throw', 10.516533839205943)
(u'brighton', 13.155591168821202)
(u'datacenter', 12.056978880153091)
(u'osmar', 12.462443988261256)
(u'unesco', 11.5461532563871)
(u'paints', 11.769296807701311)
(u'services---especially', 12.056978880153091)
(u'becky', 11.769296807701311)
(u'attaches', 13.155591168821202)
(u'fell', 9.6898552660214747)
(u'greatly', 8.8248578285348707)
(u'disassociated', 12.056978880153091)
(u'dulles', 13.155591168821202)
(u'dancing', 13.155591168821202)
(u'heater', 13.155591168821202)
(u'vagas', 13.155591168821202)
(u'long-lived', 11.076149627141366)
(u'inclusion', 10.38300244658142)
(u'shaw', 10.15985889526721)
(u'krumlov', 12.056978880153091)
(u'arantee', 13.155591168821202)
(u'heidrick', 12.056978880153091)
(u'bedtime', 12.056978880153091)
(u'fusco', 11.363831699593145)
(u'watchdog', 12.462443988261256)
(u'intervention', 10.447540967718991)
(u'forwarded', 7.309152393763477)
(u'area', 7.6707942353305461)
(u'qualifying', 11.769296807701311)
(u'sideline', 13.155591168821202)
(u'cato', 11.769296807701311)
(u'logica', 12.056978880153091)
(u'gaze', 13.155591168821202)
(u'starr', 12.462443988261256)
(u'valencia', 13.155591168821202)
(u'lasmo', 10.447540967718991)
(u'drains', 13.155591168821202)
(u'kersting', 12.462443988261256)
(u'delayed', 10.15985889526721)
(u'manipulative', 12.056978880153091)
(u'dorado', 13.155591168821202)
(u'two-thirds', 11.5461532563871)
(u'trying', 7.9138441537615583)
(u'divests', 13.155591168821202)
(u'yeop', 12.056978880153091)
(u'dominican', 11.209681019765888)
(u'stanford', 10.6706845190332)
(u'illing', 13.155591168821202)
(u'hirl', 11.5461532563871)
(u'postive', 13.155591168821202)
(u'insert', 13.155591168821202)
(u'miguel', 10.757695896022831)
(u"oprah's", 12.056978880153091)
(u'define', 10.064548715462886)
(u'beliefs', 13.155591168821202)
(u'macdonald-dennis', 12.462443988261256)
(u'reqested', 12.056978880153091)
(u'offtake', 13.155591168821202)
(u'boyden', 10.958366591484982)
(u'converage', 12.056978880153091)
(u'describe', 9.4920295226915545)
(u'sales', 7.309152393763477)
(u'egration', 13.155591168821202)
(u'horserace', 12.056978880153091)
(u'dqciiw', 12.056978880153091)
(u'coproduction', 12.056978880153091)
(u'moves', 9.8597543028168726)
(u'finishes', 10.15985889526721)
(u'beyond', 8.5912429773533638)
(u'infact', 12.056978880153091)
(u'administered', 10.516533839205943)
(u'ratemaking', 10.15985889526721)
(u'foothills', 11.769296807701311)
(u'dabur-allstate', 12.056978880153091)
(u'surasky', 12.462443988261256)
(u'valid', 10.447540967718991)
(u'rioting', 12.056978880153091)
(u'mathematics', 11.5461532563871)
(u'forcing', 10.590641811359664)
(u'polar', 12.462443988261256)
(u'espeak', 10.958366591484982)
(u'open-ended', 12.462443988261256)
(u'carpenter', 11.769296807701311)
(u'duled', 13.155591168821202)
(u'computerized', 12.056978880153091)
(u'dominates', 12.056978880153091)
(u'peak', 9.4920295226915545)
(u'kepke', 11.363831699593145)
(u'martel', 13.155591168821202)
(u'ramsay', 10.590641811359664)
(u'scenes', 13.155591168821202)
(u'office-supply', 12.056978880153091)
(u're-opens', 13.155591168821202)
(u'hard-working', 13.155591168821202)
(u"malaysia's", 12.056978880153091)
(u'bystander', 13.155591168821202)
(u'corey', 11.769296807701311)
(u'embracing', 11.769296807701311)
(u'sday', 13.155591168821202)
(u'second-guessing', 12.056978880153091)
(u'since', 6.7130510023530023)
(u'post-kyoto', 12.462443988261256)
(u'infestations', 13.155591168821202)
(u'splitting', 13.155591168821202)
(u'month', 7.5720948600395017)
(u'ceased', 11.769296807701311)
(u'bequeath', 13.155591168821202)
(u'bulb', 11.363831699593145)
(u'inflating', 12.056978880153091)
(u'adhere', 12.462443988261256)
(u'antoinette', 12.056978880153091)
(u'rices', 13.155591168821202)
(u'ravens', 12.462443988261256)
(u'referring', 10.38300244658142)
(u'commemorative', 12.056978880153091)
(u'barrick', 13.155591168821202)
(u'wyoming', 11.363831699593145)
(u'foster', 9.2843901579133092)
(u'elias', 12.056978880153091)
(u"alaska's", 13.155591168821202)
(u'chartering', 11.5461532563871)
(u'blackouts', 10.21115218965476)
(u"were'nt", 12.462443988261256)
(u'pledges', 10.757695896022831)
(u'cardenas', 11.363831699593145)
(u'interacting', 12.056978880153091)
(u'jensen', 12.056978880153091)
(u'sigur', 12.056978880153091)
(u'homes', 9.6898552660214747)
(u'chiron', 12.056978880153091)
(u'supercomputer', 10.21115218965476)
(u'sasha', 12.462443988261256)
(u'destiny', 13.155591168821202)
(u'rogue', 12.056978880153091)
(u'minded', 13.155591168821202)
(u'burchett', 13.155591168821202)
(u'psychology', 12.462443988261256)
(u'commemoration', 13.155591168821202)
(u'vern', 12.056978880153091)
(u'heaven', 12.462443988261256)
(u'louis', 9.8597543028168726)
(u'kevess', 12.462443988261256)
(u'epeople', 13.155591168821202)
(u'punish', 13.155591168821202)
(u'stranded', 10.15985889526721)
(u'state-level', 12.462443988261256)
(u'manages', 9.8974946307997183)
(u'reaffirming', 12.056978880153091)
(u'plain', 10.6706845190332)
(u'blackout', 10.6706845190332)
(u"seller's", 13.155591168821202)
(u'code-named', 12.056978880153091)
(u'streets', 11.076149627141366)
(u'gayla', 11.076149627141366)
(u'throughly', 12.056978880153091)
(u'earnt', 13.155591168821202)
(u'enhancement', 11.209681019765888)
(u'naima', 11.363831699593145)
(u'envisions', 11.5461532563871)
(u'dunn', 11.363831699593145)
(u'ails', 12.056978880153091)
(u'apologizes', 11.769296807701311)
(u'witnessed', 10.757695896022831)
(u'rossow', 10.6706845190332)
(u'staubach', 12.056978880153091)
(u'rcent', 13.155591168821202)
(u'aile', 13.155591168821202)
(u'hijacked', 10.958366591484982)
(u'except', 9.417921550537832)
(u'compressions', 13.155591168821202)
(u'relabeled', 12.056978880153091)
(u'friday', 7.7131734582994076)
(u'loose', 10.516533839205943)
(u'forgive', 10.590641811359664)
(u'modular', 12.056978880153091)
(u'acadia', 13.155591168821202)
(u'excess', 9.8974946307997183)
(u'eventful', 13.155591168821202)
(u'strong', 7.4551475954305149)
(u'respect', 8.5208621805915659)
(u'social', 8.3035609049015839)
(u"baron's", 12.056978880153091)
(u'ultra', 11.5461532563871)
(u'colored', 13.155591168821202)
(u'brookmeade', 13.155591168821202)
(u'losses', 10.322377824764985)
(u'fired', 11.769296807701311)
(u'soldier', 13.155591168821202)
(u'sokol', 10.322377824764985)
(u'successors', 11.363831699593145)
(u'inspires', 13.155591168821202)
(u'coastline', 12.462443988261256)
(u'checklists', 13.155591168821202)
(u'pieske', 12.056978880153091)
(u'over-stressed', 11.769296807701311)
(u'marginal', 11.076149627141366)
(u'four-month', 13.155591168821202)
(u"georgia's", 13.155591168821202)
(u'thatcher', 13.155591168821202)
(u'tendered', 12.056978880153091)
(u'lagos', 11.363831699593145)
(u'aimed', 9.417921550537832)
(u'ream', 12.056978880153091)
(u'trainee', 11.363831699593145)
(u'easy-to-use', 12.056978880153091)
(u'takes', 8.2503163903827712)
(u'answered', 10.516533839205943)
(u'revelation', 11.769296807701311)
(u'contains', 9.0284567837761092)
(u'captain', 11.363831699593145)
(u'oecd', 9.1125399009866506)
(u'unpleasant', 12.056978880153091)
(u'sametime', 12.056978880153091)
(u'dissent', 12.056978880153091)
(u'brunswick', 13.155591168821202)
(u'entails', 12.462443988261256)
(u'terminally', 13.155591168821202)
(u'lowering', 9.7882953388347271)
(u'reentering', 13.155591168821202)
(u'marks', 10.590641811359664)
(u'hanney', 12.462443988261256)
(u'surprisingly', 13.155591168821202)
(u'excuse', 10.958366591484982)
(u'fereday', 13.155591168821202)
(u'hurry', 13.155591168821202)
(u'webmaster', 11.209681019765888)
(u'grill', 12.056978880153091)
(u'factset', 12.462443988261256)
(u'kuala', 11.363831699593145)
(u'take-off', 12.462443988261256)
(u'high-net-worth', 12.462443988261256)
(u'dems', 12.056978880153091)
(u'pre-party', 12.462443988261256)
(u"egep's", 11.363831699593145)
(u'coalition', 8.7367505610246035)
(u'muzo', 11.363831699593145)
(u'petaluma', 13.155591168821202)
(u'outstanding', 8.4827623343592951)
(u'budgets', 10.6706845190332)
(u'un-proposed', 12.056978880153091)
(u'yemen', 10.958366591484982)
(u'lies--with', 13.155591168821202)
